sample, thread_id, device, powermode, p_cycles, p_time, p_energy, e_cycles, e_time, e_energy, items
0,0,"MacBookPro18,2",low,2706504982.0,1.017130666,3.139005932,2929653.0,0.001700333,0.000351843,381446
1,0,"MacBookPro18,2",low,2858151472.0,1.068470458,3.320910509,0.0,0.0,0.0,390090
2,0,"MacBookPro18,2",low,2747931343.0,1.027196583,3.196864375,0.0,0.0,0.0,370772
3,0,"MacBookPro18,2",low,2847816359.0,1.064701916,3.306437371,73050.0,3.5375e-05,4.961e-06,392432
4,0,"MacBookPro18,2",low,2849324946.0,1.06493725,3.30263166,0.0,0.0,0.0,391542
5,0,"MacBookPro18,2",low,2783510737.0,1.040420333,3.242558214,0.0,0.0,0.0,371538
6,0,"MacBookPro18,2",low,2778702648.0,1.038472791,3.207334554,0.0,0.0,0.0,385402
7,0,"MacBookPro18,2",low,2795346202.0,1.044751416,3.248444978,0.0,0.0,0.0,382186
8,0,"MacBookPro18,2",low,2772340607.0,1.036419375,3.239963749,0.0,0.0,0.0,374722
9,0,"MacBookPro18,2",low,2853602602.0,1.066603291,3.312806208,0.0,0.0,0.0,392860
10,0,"MacBookPro18,2",low,2849715531.0,1.065190916,3.298461359,0.0,0.0,0.0,390428
11,0,"MacBookPro18,2",low,2738662349.0,1.023746375,3.194291039,0.0,0.0,0.0,368030
12,0,"MacBookPro18,2",low,2724591234.0,1.018367208,3.165289704,0.0,0.0,0.0,378882
13,0,"MacBookPro18,2",low,2817567786.0,1.053486041,3.259062565,0.0,0.0,0.0,375950
14,0,"MacBookPro18,2",low,2753799897.0,1.029173208,3.21736073,0.0,0.0,0.0,384698
15,0,"MacBookPro18,2",low,2831595959.0,1.058316333,3.278515448,0.0,0.0,0.0,386070
16,0,"MacBookPro18,2",low,2749699854.0,1.027707583,3.207728201,0.0,0.0,0.0,372284
17,0,"MacBookPro18,2",low,2741976607.0,1.024812333,3.16380778,0.0,0.0,0.0,375757
18,0,"MacBookPro18,2",low,2795622030.0,1.045371458,3.263837155,0.0,0.0,0.0,376679
19,0,"MacBookPro18,2",low,2671863811.0,0.998888583,3.102424538,0.0,0.0,0.0,368360
20,0,"MacBookPro18,2",low,2801934307.0,1.047289666,3.254901288,0.0,0.0,0.0,381430
21,0,"MacBookPro18,2",low,2709552090.0,1.012892166,3.147084454,0.0,0.0,0.0,371942
22,0,"MacBookPro18,2",low,2853355025.0,1.066987208,3.308572904,0.0,0.0,0.0,382328
23,0,"MacBookPro18,2",low,2678685197.0,1.00150625,3.111579759,0.0,0.0,0.0,373192
24,0,"MacBookPro18,2",low,2848878320.0,1.065171791,3.296488103,13849.0,1.425e-05,5.09e-07,379168
25,0,"MacBookPro18,2",low,2767432479.0,1.03436625,3.22279011,0.0,0.0,0.0,386150
26,0,"MacBookPro18,2",low,2850112070.0,1.065292541,3.300835524,0.0,0.0,0.0,389734
27,0,"MacBookPro18,2",low,2821281984.0,1.054572166,3.251703545,0.0,0.0,0.0,374350
28,0,"MacBookPro18,2",low,2849923336.0,1.065270791,3.336214922,0.0,0.0,0.0,393250
29,0,"MacBookPro18,2",low,2748394700.0,1.027285958,3.19339718,0.0,0.0,0.0,381590
30,0,"MacBookPro18,2",low,2829259211.0,1.057456291,3.290156021,0.0,0.0,0.0,375310
31,0,"MacBookPro18,2",low,2854278760.0,1.0668105,3.302756829,0.0,0.0,0.0,394040
32,0,"MacBookPro18,2",low,2767584331.0,1.034635208,3.232144873,0.0,0.0,0.0,384436
33,0,"MacBookPro18,2",low,2804042621.0,1.048145666,3.259694767,0.0,0.0,0.0,371960
34,0,"MacBookPro18,2",low,2837961075.0,1.0609425,3.299007996,0.0,0.0,0.0,393528
35,0,"MacBookPro18,2",low,2811754287.0,1.050965791,3.265542538,0.0,0.0,0.0,388312
36,0,"MacBookPro18,2",low,2840764360.0,1.061795083,3.298656805,0.0,0.0,0.0,388924
37,0,"MacBookPro18,2",low,2695752560.0,1.007600708,3.10544617,64821.0,3.8e-05,2.901e-06,365706
38,0,"MacBookPro18,2",low,2836971488.0,1.060585166,3.320187543,56606.0,5.8291e-05,1.973e-06,391404
39,0,"MacBookPro18,2",low,2693511173.0,1.006826083,3.10295206,0.0,0.0,0.0,361640
40,0,"MacBookPro18,2",low,2853682915.0,1.066888833,3.319080065,0.0,0.0,0.0,392296
41,0,"MacBookPro18,2",low,2852285672.0,1.066305083,3.315897524,0.0,0.0,0.0,389992
42,0,"MacBookPro18,2",low,2835380026.0,1.059941041,3.314387113,186227.0,9.0208e-05,1.9838e-05,378416
43,0,"MacBookPro18,2",low,2868274059.0,1.07209575,3.333756321,0.0,0.0,0.0,394306
44,0,"MacBookPro18,2",low,2784990324.0,1.041239416,3.235867747,0.0,0.0,0.0,387394
45,0,"MacBookPro18,2",low,2866504288.0,1.071372375,3.329457289,0.0,0.0,0.0,390250
46,0,"MacBookPro18,2",low,2826930926.0,1.056511583,3.286359244,0.0,0.0,0.0,378246
47,0,"MacBookPro18,2",low,2750152948.0,1.028173833,3.194632362,0.0,0.0,0.0,382948
48,0,"MacBookPro18,2",low,2847201051.0,1.064403958,3.29954635,0.0,0.0,0.0,388930
49,0,"MacBookPro18,2",low,2771781135.0,1.036572583,3.224891245,0.0,0.0,0.0,371740
