sample, thread_id, device, powermode, p_cycles, p_time, p_energy, e_cycles, e_time, e_energy, items
0,0,"iPhone14,2",high,3125510498.0,1.020180166,3.458166445,35193030.0,0.027850625,0.002688444,435466
1,0,"iPhone14,2",high,3051384158.0,1.012846041,3.276316195,79346.0,3.9541e-05,6.518e-06,409454
2,0,"iPhone14,2",high,3250197353.0,1.043481583,3.699124172,14091.0,2.3708e-05,5.5e-07,445494
3,0,"iPhone14,2",high,3111182557.0,1.052145541,3.179998126,36337.0,6.1e-05,2.164e-06,427514
4,0,"iPhone14,2",high,3018185799.0,1.0238445,3.065415974,0.0,0.0,0.0,411550
5,0,"iPhone14,2",high,3268650395.0,1.061422833,3.600566166,0.0,0.0,0.0,444562
6,0,"iPhone14,2",high,3092364904.0,1.0552685,3.103576871,9849.0,1.6416e-05,2.92e-07,416730
7,0,"iPhone14,2",high,3078058718.0,1.010467041,3.366679771,8512187.0,0.004331291,0.000822156,421570
8,0,"iPhone14,2",high,3226917388.0,1.062677,3.508410894,20580.0,3.4416e-05,1.036e-06,433336
9,0,"iPhone14,2",high,3021315661.0,1.037006833,3.000044188,0.0,0.0,0.0,417750
10,0,"iPhone14,2",high,3045795944.0,1.039861166,3.056664813,157351.0,9.65e-05,1.3236e-05,416760
11,0,"iPhone14,2",high,3063380227.0,1.005028208,3.347827384,12801.0,2.1666e-05,4.76e-07,411724
12,0,"iPhone14,2",high,2925686517.0,1.005018291,2.902462156,12178.0,2.025e-05,5.25e-07,399320
13,0,"iPhone14,2",high,3041123024.0,1.001669041,3.312230582,0.0,0.0,0.0,408184
14,0,"iPhone14,2",high,2925025576.0,1.005028916,2.903210093,0.0,0.0,0.0,399334
15,0,"iPhone14,2",high,2912085602.0,1.005013125,2.85670117,11568.0,1.9333e-05,5.97e-07,398022
16,0,"iPhone14,2",high,3050333953.0,1.005031375,3.320137292,16089.0,2.6916e-05,6.86e-07,424530
17,0,"iPhone14,2",high,3040539248.0,1.005016875,3.281281714,10399.0,1.7416e-05,3.41e-07,411638
18,0,"iPhone14,2",high,3026771233.0,1.005059125,3.252921419,0.0,0.0,0.0,408552
19,0,"iPhone14,2",high,3018510153.0,1.002477,3.240710894,0.0,0.0,0.0,406216
20,0,"iPhone14,2",high,3006928561.0,1.000574583,3.215227043,8972.0,4.458e-06,5.64e-07,418290
21,0,"iPhone14,2",high,3004689470.0,1.002399125,3.197989615,8694.0,1.45e-05,3.05e-07,410582
22,0,"iPhone14,2",high,3102001200.0,1.034395458,3.300452205,0.0,0.0,0.0,416250
23,0,"iPhone14,2",high,3184961092.0,1.066707916,3.350941435,0.0,0.0,0.0,439050
24,0,"iPhone14,2",high,3018766863.0,1.010423041,3.183280049,8386.0,1.4083e-05,2.66e-07,407902
25,0,"iPhone14,2",high,3136699301.0,1.048730791,3.308891255,0.0,0.0,0.0,430066
26,0,"iPhone14,2",high,3170697467.0,1.061063666,3.346824127,0.0,0.0,0.0,424858
27,0,"iPhone14,2",high,3012728123.0,1.008532041,3.170654697,6396.0,1.075e-05,2.09e-07,411632
28,0,"iPhone14,2",high,3184889338.0,1.066705541,3.345513304,0.0,0.0,0.0,434114
29,0,"iPhone14,2",high,3151913885.0,1.061164125,3.272513409,7959.0,1.325e-05,2.69e-07,434424
30,0,"iPhone14,2",high,3137933548.0,1.055570916,3.264699986,0.0,0.0,0.0,420060
31,0,"iPhone14,2",high,2910198110.0,1.020594083,2.776103397,15191.0,2.5291e-05,2.76e-07,397882
32,0,"iPhone14,2",high,3151461778.0,1.057945958,3.29040173,28224.0,1.6208e-05,2.251e-06,435600
33,0,"iPhone14,2",high,2925136772.0,1.020622666,2.818866023,8107.0,1.3625e-05,2.6e-07,398752
34,0,"iPhone14,2",high,3016860753.0,1.009236375,3.181838433,0.0,0.0,0.0,408710
35,0,"iPhone14,2",high,2892722039.0,1.011288,2.775590844,0.0,0.0,0.0,395406
36,0,"iPhone14,2",high,3042669486.0,1.056605458,2.956658861,22914.0,2.825e-05,1.105e-06,409892
37,0,"iPhone14,2",high,2984610605.0,1.004954666,3.097863553,12440.0,2.0666e-05,4.23e-07,404148
38,0,"iPhone14,2",high,2935108576.0,1.011975666,2.906938663,11541.0,1.9416e-05,4.57e-07,400256
39,0,"iPhone14,2",high,2974122369.0,1.006549,3.03721335,16620.0,2.0375e-05,8.29e-07,402994
40,0,"iPhone14,2",high,2875028343.0,1.006827916,2.749118379,9090.0,1.525e-05,2.79e-07,395256
41,0,"iPhone14,2",high,2912998706.0,1.01762825,2.79500681,0.0,0.0,0.0,398120
42,0,"iPhone14,2",high,2879388591.0,1.008351041,2.750266336,0.0,0.0,0.0,395040
43,0,"iPhone14,2",high,2868537485.0,1.003576791,2.742669504,0.0,0.0,0.0,392950
44,0,"iPhone14,2",high,2898486843.0,1.009263208,2.793373869,0.0,0.0,0.0,394100
45,0,"iPhone14,2",high,3029751235.0,1.015291416,3.182746394,0.0,0.0,0.0,410854
46,0,"iPhone14,2",high,3019896547.0,1.017254416,3.129802423,9391.0,4.666e-06,5.85e-07,407434
47,0,"iPhone14,2",high,2972877237.0,1.008165375,3.034448117,0.0,0.0,0.0,401818
48,0,"iPhone14,2",high,2951752006.0,1.009154041,2.964105964,971416.0,0.000503333,9.0041e-05,401308
49,0,"iPhone14,2",high,2890717253.0,1.015117208,2.745926089,14191.0,2.3625e-05,5.33e-07,396312
