sample, thread_id, device, powermode, p_cycles, p_time, p_energy, e_cycles, e_time, e_energy, items
0,0,"iPhone13,3",low,1277447263.0,0.988325833,0.703986488,28443980.0,0.026089833,0.001957671,184902
1,0,"iPhone13,3",low,1357342534.0,1.047306166,0.751708649,260353.0,0.00017475,1.9657e-05,187472
2,0,"iPhone13,3",low,1382316211.0,1.06657525,0.765911365,101810.0,5.575e-05,7.139e-06,177344
3,0,"iPhone13,3",low,1382439491.0,1.06667,0.765426193,80349.0,4.4041e-05,6.422e-06,193760
4,0,"iPhone13,3",low,1381346286.0,1.06582625,0.766515186,921770.0,0.000554333,7.4394e-05,192842
5,0,"iPhone13,3",low,1382657526.0,1.066845041,0.766610488,76875.0,4.2125e-05,6.016e-06,191292
6,0,"iPhone13,3",low,1341067864.0,1.03474725,0.741955264,316570.0,0.00019625,2.4534e-05,171972
7,0,"iPhone13,3",low,1313775512.0,1.013688791,0.728491775,288414.0,0.000158166,2.3789e-05,187724
8,0,"iPhone13,3",low,1382063352.0,1.066378083,0.765147289,98028.0,0.000151583,3.74e-06,191470
9,0,"iPhone13,3",low,1382122087.0,1.066423458,0.7647425,312974.0,0.00021,2.2866e-05,188060
10,0,"iPhone13,3",low,1373507054.0,1.059783041,0.759266612,540225.0,0.000319541,4.1714e-05,179610
11,0,"iPhone13,3",low,1315791931.0,1.015243625,0.72875278,233298.0,0.00013575,1.8173e-05,186942
12,0,"iPhone13,3",low,1367954844.0,1.055491791,0.757312325,4522513.0,0.002562708,0.000394277,188444
13,0,"iPhone13,3",low,1382210401.0,1.066490791,0.76757656,253038.0,0.000162875,1.9497e-05,177638
14,0,"iPhone13,3",low,1382388897.0,1.066628625,0.767321202,291954.0,0.000228291,2.2068e-05,193610
15,0,"iPhone13,3",low,1325044535.0,1.022382458,0.73631426,222123.0,0.000190708,1.6932e-05,186902
16,0,"iPhone13,3",low,1382528607.0,1.066736416,0.767389415,166263.0,0.00019,1.0719e-05,188940
17,0,"iPhone13,3",low,1382547827.0,1.066751041,0.76836103,223341.0,0.000122458,1.715e-05,179250
18,0,"iPhone13,3",low,1361031777.0,1.0501495,0.756438513,200217.0,0.000166291,1.4512e-05,191618
