sample, thread_id, device, powermode, p_cycles, p_time, p_energy, e_cycles, e_time, e_energy, items
0,0,"iPhone13,3",high,2974413702.0,1.013013,3.16488499,39917634.0,0.0218995,0.003434269,410138
1,0,"iPhone13,3",high,2960849057.0,1.008065125,3.166729858,312694.0,0.000189625,1.8479e-05,396624
2,0,"iPhone13,3",high,2931173777.0,0.997994875,3.142055967,247115.0,0.000135458,1.6216e-05,390954
3,0,"iPhone13,3",high,2999908652.0,1.02132075,3.225470756,300673.0,0.000164833,1.9006e-05,402114
4,0,"iPhone13,3",high,2916536624.0,0.9931935,3.146334263,718629.0,0.000393958,5.1031e-05,396140
5,0,"iPhone13,3",high,2963790960.0,1.009152416,3.199924288,624232.0,0.00034225,4.3733e-05,399510
6,0,"iPhone13,3",high,3044017285.0,1.036601416,3.290053898,828434.0,0.000454291,6.0683e-05,412966
7,0,"iPhone13,3",high,3041764594.0,1.035805958,3.29235528,4050292.0,0.002220583,0.000348439,414762
8,0,"iPhone13,3",high,2879325021.0,0.986143916,3.123143264,2484895.0,0.001362208,0.000199595,376614
9,0,"iPhone13,3",high,3087273249.0,1.05366225,3.346855299,379109.0,0.00020775,2.6018e-05,426908
10,0,"iPhone13,3",high,3006167005.0,1.037407083,3.262728844,4149684.0,0.002274791,0.000347167,404128
11,0,"iPhone13,3",high,2876370427.0,1.005031458,3.122862984,681084.0,0.0003735,4.9743e-05,386434
12,0,"iPhone13,3",high,2847180534.0,1.003405541,3.088368953,3274162.0,0.001794833,0.00026225,376866
13,0,"iPhone13,3",high,2956583074.0,1.051782625,3.198044328,908091.0,0.000497958,6.357e-05,398410
14,0,"iPhone13,3",high,2949143998.0,1.052194958,3.181792907,576667.0,0.00031625,3.7119e-05,397890
15,0,"iPhone13,3",high,2915228392.0,1.05006925,3.143091185,4697707.0,0.002575208,0.000403783,394624
16,0,"iPhone13,3",high,2897588831.0,1.052510875,3.089550552,722800.0,0.000396083,5.2595e-05,391540
17,0,"iPhone13,3",high,2734490453.0,0.990363041,2.923874046,741205.0,0.000406458,5.3184e-05,363254
18,0,"iPhone13,3",high,2790581842.0,1.0168735,2.969983752,295293.0,0.000162,1.8817e-05,378646
19,0,"iPhone13,3",high,2891759568.0,1.051810208,3.073226187,2762901.0,0.001514625,0.000235568,379598
20,0,"iPhone13,3",high,2885551701.0,1.053411208,3.054925667,333493.0,0.000182833,2.3069e-05,392930
21,0,"iPhone13,3",high,2870316786.0,1.0530615,2.997146458,330476.0,0.000181,2.2514e-05,389842
22,0,"iPhone13,3",high,2856879760.0,1.053544833,2.954074419,221645.0,0.000121541,1.3342e-05,382278
23,0,"iPhone13,3",high,2845876290.0,1.049361125,2.942308753,5802056.0,0.003180791,0.000495297,379290
24,0,"iPhone13,3",high,2792226359.0,1.031681625,2.878255967,1350551.0,0.000740416,9.5644e-05,381306
25,0,"iPhone13,3",high,2734609146.0,1.0131535,2.792553809,542667.0,0.0002975,3.8556e-05,364280
26,0,"iPhone13,3",high,2750388127.0,1.023089458,2.790030441,865794.0,0.000474625,6.534e-05,361742
27,0,"iPhone13,3",high,2781404421.0,1.033611791,2.830824423,3592327.0,0.001969083,0.000297176,383830
28,0,"iPhone13,3",high,2824356458.0,1.050847208,2.868224052,557403.0,0.000305458,4.325e-05,378112
29,0,"iPhone13,3",high,2686102456.0,1.003197083,2.701795467,482969.0,0.000264666,3.5949e-05,364118
30,0,"iPhone13,3",high,2751006192.0,1.0229165,2.765442613,1309581.0,0.000775833,8.7335e-05,362304
31,0,"iPhone13,3",high,2828212501.0,1.0429125,2.859205766,1168576.0,0.000762458,7.5964e-05,361210
32,0,"iPhone13,3",high,2706591237.0,0.996331833,2.739723701,1164121.0,0.000733083,7.6937e-05,355366
33,0,"iPhone13,3",high,2843779042.0,1.042729375,2.887143819,1092529.0,0.000737583,7.2299e-05,376392
34,0,"iPhone13,3",high,2836403622.0,1.04221275,2.891495872,1518161.0,0.000920708,0.000106578,363002
35,0,"iPhone13,3",high,2835313519.0,1.042585916,2.875986499,848795.0,0.000583625,5.1261e-05,375090
36,0,"iPhone13,3",high,2828403118.0,1.042332625,2.846221985,1111706.0,0.000727291,7.7123e-05,366180
