sample, thread_id, device, powermode, p_cycles, p_time, p_energy, e_cycles, e_time, e_energy, items
0,0,"iPhone15,2",high,3472698477.0,1.025491458,3.604263778,50464035.0,0.025039416,0.005284842,483510
1,0,"iPhone15,2",high,3531297651.0,1.018827375,3.802296766,19896.0,2.05e-05,1.174e-06,483522
2,0,"iPhone15,2",high,3616758673.0,1.043093833,3.903252795,445709.0,0.000221083,4.6739e-05,482210
3,0,"iPhone15,2",high,3630438696.0,1.047025791,3.919717169,0.0,0.0,0.0,496190
4,0,"iPhone15,2",high,3588618826.0,1.03497425,3.89131499,176658.0,8.7916e-05,1.8482e-05,493250
5,0,"iPhone15,2",high,3495606994.0,1.008605291,3.822112581,9750.0,4.875e-06,6.51e-07,482018
6,0,"iPhone15,2",high,3587016041.0,1.040800916,3.933690301,227776.0,0.000112958,2.4388e-05,483924
7,0,"iPhone15,2",high,3550306706.0,1.051773958,3.864057285,0.0,0.0,0.0,487152
8,0,"iPhone15,2",high,3567361271.0,1.03511525,3.907488012,9390.0,4.75e-06,0.0,491300
9,0,"iPhone15,2",high,3494241129.0,1.021974125,3.808185483,12554.0,6.208e-06,1.435e-06,465908
10,0,"iPhone15,2",high,3481637069.0,1.011645416,3.794099625,182824.0,9.1166e-05,1.7974e-05,483102
11,0,"iPhone15,2",high,3441475028.0,1.025554208,3.71822788,20334.0,1.0125e-05,1.6e-06,463418
12,0,"iPhone15,2",high,3436615263.0,1.01526475,3.742090247,0.0,0.0,0.0,478520
13,0,"iPhone15,2",high,3367649531.0,1.000256791,3.634398312,3043218.0,0.001509958,0.000328283,457770
14,0,"iPhone15,2",high,3485272619.0,1.006029291,3.797096062,0.0,0.0,0.0,464488
15,0,"iPhone15,2",high,3456783578.0,1.008357625,3.76765558,2476902.0,0.001274625,0.000267716,479060
16,0,"iPhone15,2",high,3548873568.0,1.024267083,3.874432421,2308973.0,0.001166666,0.000248693,472784
17,0,"iPhone15,2",high,3561091857.0,1.027225,3.88733676,2676427.0,0.001333958,0.000289849,490778
18,0,"iPhone15,2",high,3560953342.0,1.041074291,3.888628426,0.0,0.0,0.0,488348
19,0,"iPhone15,2",high,3567894237.0,1.030129083,3.894335509,2689279.0,0.001340708,0.000288484,480962
20,0,"iPhone15,2",high,3613749697.0,1.056584791,3.939929151,13707586.0,0.006803625,0.001499948,488382
21,0,"iPhone15,2",high,3300862457.0,0.997682708,3.459923023,321545.0,0.000177916,2.2588e-05,449850
22,0,"iPhone15,2",high,3324824625.0,1.000225333,3.546665305,22524.0,1.1208e-05,2.836e-06,452484
23,0,"iPhone15,2",high,3327126410.0,1.009655625,3.505704478,1327049.0,0.000659958,0.000110556,462014
24,0,"iPhone15,2",high,3406095023.0,1.057931666,3.461597229,3373171.0,0.001673541,0.000370993,468138
25,0,"iPhone15,2",high,3395578097.0,1.036844166,3.535322918,5574471.0,0.002766125,0.000613914,460624
26,0,"iPhone15,2",high,3461664212.0,1.041630666,3.688806608,10214.0,5.083e-06,6.05e-07,476450
27,0,"iPhone15,2",high,3336633135.0,1.013859333,3.482830893,0.0,0.0,0.0,457176
28,0,"iPhone15,2",high,3370160459.0,1.016995375,3.568718503,0.0,0.0,0.0,459474
29,0,"iPhone15,2",high,3381069519.0,1.019367833,3.579955861,805325.0,0.0003995,7.0828e-05,458196
30,0,"iPhone15,2",high,3400444429.0,1.031195833,3.553469179,2478569.0,0.001229625,0.000259472,458262
31,0,"iPhone15,2",high,3419803588.0,1.043028541,3.552465296,39661.0,1.9666e-05,3.335e-06,478738
32,0,"iPhone15,2",high,3359068932.0,1.014430583,3.542238867,8562.0,4.208e-06,6.78e-07,456988
33,0,"iPhone15,2",high,3303373161.0,1.004556291,3.452373446,9498.0,4.708e-06,5.81e-07,451050
34,0,"iPhone15,2",high,3299555109.0,1.003643291,3.445459499,0.0,0.0,0.0,450734
35,0,"iPhone15,2",high,3328325020.0,1.013267125,3.465524819,0.0,0.0,0.0,453508
36,0,"iPhone15,2",high,3362612209.0,1.008666375,3.579782151,0.0,0.0,0.0,454050
37,0,"iPhone15,2",high,3402180712.0,1.024216958,3.604049549,24175.0,1.2e-05,2.066e-06,466058
38,0,"iPhone15,2",high,3535201960.0,1.0594075,3.7721529,4178763.0,0.002074333,0.000461122,478614
39,0,"iPhone15,2",high,3559142783.0,1.063411791,3.807147799,1928747.0,0.000967208,0.000210093,487282
40,0,"iPhone15,2",high,3412343479.0,1.026087625,3.63459171,18760.0,3.1291e-05,1.035e-06,462274
41,0,"iPhone15,2",high,3379084395.0,1.024437583,3.544280447,2554217.0,0.001284916,0.00027968,457556
42,0,"iPhone15,2",high,3442547890.0,1.037106625,3.654927451,1319184.0,0.000661958,0.00014343,479078
43,0,"iPhone15,2",high,3467493270.0,1.039769333,3.715593776,2681278.0,0.001330916,0.000295288,467746
44,0,"iPhone15,2",high,3416865549.0,1.030818416,3.619055474,1664489.0,0.000880458,0.000181686,471812
45,0,"iPhone15,2",high,3501745691.0,1.048773,3.757881285,72825.0,0.000121666,5.441e-06,475440
46,0,"iPhone15,2",high,3359670565.0,1.005824875,3.606681858,1584953.0,0.000817291,0.000173401,455448
47,0,"iPhone15,2",high,3356263271.0,1.011913458,3.554806076,1581840.0,0.000819958,0.000171634,458456
48,0,"iPhone15,2",high,3410777927.0,1.020706791,3.655183925,8640781.0,0.004287458,0.000949103,472866
49,0,"iPhone15,2",high,3368321022.0,1.012470458,3.591304428,1594353.0,0.000821708,0.000168839,458088
