sample, thread_id, device, powermode, p_cycles, p_time, p_energy, e_cycles, e_time, e_energy, items
0,0,"iPhone13,3",high,778757567.0,0.291651958,0.773212688,1145991215.0,0.633533958,0.100891561,176194
0,1,"iPhone13,3",high,837212434.0,0.309215125,0.849703078,1099615313.0,0.608239333,0.096801022,181280
0,2,"iPhone13,3",high,976157863.0,0.37290075,0.936457118,1087532991.0,0.601538416,0.095718363,193792
0,3,"iPhone13,3",high,1071855070.0,0.40219175,1.055940701,901111295.0,0.494389041,0.079454869,195942
0,4,"iPhone13,3",high,993513725.0,0.373495791,0.987397186,994370303.0,0.545526791,0.087065371,192456
0,5,"iPhone13,3",high,818790269.0,0.310634291,0.810922551,1105796168.0,0.606289375,0.097608894,179436
1,0,"iPhone13,3",high,894520600.0,0.352836583,0.784721473,1222218403.0,0.670177083,0.108014193,173460
1,1,"iPhone13,3",high,973216912.0,0.386506208,0.835070874,1141437724.0,0.625822625,0.100795303,192344
1,2,"iPhone13,3",high,1110835526.0,0.440995,0.954618759,1045803221.0,0.573463791,0.092389196,203224
1,3,"iPhone13,3",high,752067070.0,0.297949833,0.649948344,1284442947.0,0.704363,0.113472606,176754
1,4,"iPhone13,3",high,1032859697.0,0.408565625,0.897119558,1083728194.0,0.59428275,0.096174933,197976
1,5,"iPhone13,3",high,548725733.0,0.216873958,0.478300357,1441354821.0,0.790304875,0.127421842,148992
2,0,"iPhone13,3",high,866156367.0,0.3606495,0.719691497,1084249782.0,0.594495958,0.0957917,183746
2,1,"iPhone13,3",high,1123747285.0,0.464469333,0.937654885,889925859.0,0.487917708,0.078568317,198962
2,2,"iPhone13,3",high,669388490.0,0.283098416,0.552731473,1200304503.0,0.658167833,0.106032237,151594
2,3,"iPhone13,3",high,868129639.0,0.358987041,0.722923564,1079777216.0,0.592033083,0.095404571,168702
2,4,"iPhone13,3",high,773325212.0,0.320527458,0.644174317,1142775727.0,0.62656025,0.101212104,158178
2,5,"iPhone13,3",high,660058734.0,0.27647775,0.546753121,1195870622.0,0.655679083,0.105674441,151102
3,0,"iPhone13,3",high,599262632.0,0.257787666,0.490733428,1221837205.0,0.669965625,0.107912921,145478
3,1,"iPhone13,3",high,522435426.0,0.224507375,0.428178536,1279832083.0,0.701694041,0.113031509,126334
3,2,"iPhone13,3",high,916081623.0,0.3960205,0.748494122,970648705.0,0.532238291,0.085721409,183950
3,3,"iPhone13,3",high,657503669.0,0.284058333,0.537413998,1150222245.0,0.630704458,0.101578904,149178
3,4,"iPhone13,3",high,1201951535.0,0.518449833,0.982870431,765127659.0,0.41954325,0.067509825,206556
