sample, thread_id, device, powermode, p_cycles, p_time, p_energy, e_cycles, e_time, e_energy, items
0,0,"iPhone13,3",high,840723518.0,0.330358666,0.737803576,1071101572.0,0.591436916,0.093471793,177698
0,1,"iPhone13,3",high,732035361.0,0.284480416,0.657868826,1159116005.0,0.639834083,0.100806568,166564
0,2,"iPhone13,3",high,705258738.0,0.27278925,0.64026585,1146340181.0,0.633606,0.10008206,159832
0,3,"iPhone13,3",high,841314900.0,0.323915375,0.772277096,1048069181.0,0.576090541,0.091542377,176952
0,4,"iPhone13,3",high,879567588.0,0.342225416,0.786207265,1029520925.0,0.565931291,0.08955272,180448
0,5,"iPhone13,3",high,677831707.0,0.263273083,0.60912231,1170077047.0,0.642341875,0.101649177,149626
1,0,"iPhone13,3",high,750140329.0,0.324686791,0.605426232,1072660223.0,0.588063833,0.093698781,153742
1,1,"iPhone13,3",high,506026194.0,0.218560041,0.409057339,1333927555.0,0.73127975,0.116472484,128500
1,2,"iPhone13,3",high,723725718.0,0.314082333,0.583048149,1132797650.0,0.6210175,0.098841436,156686
1,3,"iPhone13,3",high,671639480.0,0.288450666,0.544012051,1183945498.0,0.649056875,0.103222818,149464
1,4,"iPhone13,3",high,726992709.0,0.315781541,0.585924479,1126719500.0,0.617685666,0.098365143,153132
1,5,"iPhone13,3",high,817487225.0,0.353286875,0.660493873,1066153965.0,0.584481666,0.093257341,174366
2,0,"iPhone13,3",high,715032122.0,0.325710083,0.558514852,1111172055.0,0.609159208,0.09717199,151260
2,1,"iPhone13,3",high,734496217.0,0.332738833,0.576058655,1082596118.0,0.593504041,0.094605785,151632
2,2,"iPhone13,3",high,640870435.0,0.287795666,0.505704977,1159427555.0,0.635613958,0.101202888,136114
2,3,"iPhone13,3",high,679662037.0,0.309607041,0.530462687,1138613320.0,0.624203458,0.099135646,147956
2,4,"iPhone13,3",high,611878171.0,0.276619333,0.480651362,1197846374.0,0.656676166,0.104334903,143340
2,5,"iPhone13,3",high,630808027.0,0.284685041,0.495651079,1200356002.0,0.658052208,0.105093995,144224
3,0,"iPhone13,3",high,622973661.0,0.290781541,0.47790761,1167321735.0,0.639939041,0.101656246,143174
3,1,"iPhone13,3",high,758076634.0,0.351569458,0.584353796,1018623606.0,0.558421625,0.08873184,151412
3,2,"iPhone13,3",high,667909894.0,0.311856208,0.512047823,1104629029.0,0.60558025,0.096457095,144774
3,3,"iPhone13,3",high,640088087.0,0.2991215,0.490230399,1155790750.0,0.633618333,0.101121462,142978
3,4,"iPhone13,3",high,619891622.0,0.286851666,0.477995205,1174446018.0,0.643855958,0.102666698,141386
3,5,"iPhone13,3",high,556935122.0,0.260871041,0.425741071,1173412729.0,0.643278541,0.102699168,126860
4,0,"iPhone13,3",high,539248309.0,0.254568208,0.409992433,1282827193.0,0.703259166,0.112270813,131782
4,1,"iPhone13,3",high,595713632.0,0.283091625,0.450592583,1223586985.0,0.670782583,0.106962177,144850
4,2,"iPhone13,3",high,636021609.0,0.302389791,0.481042334,1195752831.0,0.65552425,0.104617926,147322
4,3,"iPhone13,3",high,729709983.0,0.349013833,0.549273459,1113058577.0,0.610189708,0.097043883,154238
4,4,"iPhone13,3",high,647099927.0,0.303483875,0.494533133,1198882005.0,0.6572395,0.104577333,145246
4,5,"iPhone13,3",high,750177772.0,0.354253541,0.56976073,1082578917.0,0.593480291,0.093563208,152622
5,0,"iPhone13,3",high,693665682.0,0.33227275,0.52135239,1095383106.0,0.600499041,0.095769401,141730
5,1,"iPhone13,3",high,675544353.0,0.325879458,0.505061236,1101561018.0,0.603885375,0.095870042,147518
5,2,"iPhone13,3",high,479727748.0,0.229594,0.36081385,1312396405.0,0.719467458,0.114647577,136760
5,3,"iPhone13,3",high,779524360.0,0.374841666,0.584103891,1025815268.0,0.562360583,0.088555087,156028
5,4,"iPhone13,3",high,612170575.0,0.293322291,0.459886142,1177772645.0,0.645665333,0.102502407,133828
5,5,"iPhone13,3",high,545591653.0,0.262869208,0.408450074,1227809522.0,0.673095541,0.108203719,140930
6,0,"iPhone13,3",high,596292630.0,0.288947791,0.444126592,1200293468.0,0.658010458,0.104366957,144372
6,1,"iPhone13,3",high,663874186.0,0.323257791,0.492816452,1105172622.0,0.605864625,0.096806531,146230
6,2,"iPhone13,3",high,606621438.0,0.293794208,0.451883063,1185152219.0,0.649709458,0.10363437,141568
6,3,"iPhone13,3",high,622322062.0,0.304726708,0.459540505,1157486663.0,0.634543125,0.10231774,140840
6,4,"iPhone13,3",high,580426235.0,0.285260541,0.427195925,1205497313.0,0.660862416,0.105011348,142812
6,5,"iPhone13,3",high,631766596.0,0.307566208,0.468680288,1166590349.0,0.6395335,0.101826877,145198
7,0,"iPhone13,3",high,600887816.0,0.294348708,0.44360169,1142434461.0,0.62630525,0.100048899,142362
7,1,"iPhone13,3",high,599000395.0,0.2906395,0.445991492,1166866746.0,0.639683583,0.101495577,141038
7,2,"iPhone13,3",high,556281522.0,0.272404458,0.410928611,1221525174.0,0.669648541,0.106811848,125676
7,3,"iPhone13,3",high,654698275.0,0.3203575,0.483786261,1132936382.0,0.621083708,0.098926799,140836
7,4,"iPhone13,3",high,654571299.0,0.319686708,0.484644069,1104146531.0,0.605300583,0.095620302,145230
7,5,"iPhone13,3",high,616484493.0,0.299430541,0.458213267,1145919940.0,0.628200916,0.100442245,141762
8,0,"iPhone13,3",high,540407196.0,0.269466208,0.393143371,1240280161.0,0.679929625,0.108431438,137058
8,1,"iPhone13,3",high,536595934.0,0.267906375,0.389894747,1244504883.0,0.682244083,0.108968927,128398
8,2,"iPhone13,3",high,681029000.0,0.3368585,0.498892619,1098982133.0,0.602468375,0.095798865,147886
8,3,"iPhone13,3",high,555906022.0,0.275164,0.406813125,1231962938.0,0.675370375,0.107130981,133914
8,4,"iPhone13,3",high,574788318.0,0.284893083,0.420109186,1199809388.0,0.657744375,0.105774925,139634
8,5,"iPhone13,3",high,736879864.0,0.365821125,0.537893388,1050490719.0,0.575885708,0.091787993,151232
9,0,"iPhone13,3",high,614853101.0,0.308150208,0.445282942,1220639930.0,0.669161458,0.106966048,142596
9,1,"iPhone13,3",high,529777578.0,0.2648425,0.38459527,1315738992.0,0.721303875,0.114901451,137004
9,2,"iPhone13,3",high,742059420.0,0.370112708,0.539550463,1099221318.0,0.602599625,0.095918646,152414
9,3,"iPhone13,3",high,607352934.0,0.304137916,0.440159294,1232861836.0,0.675861291,0.107581585,145812
9,4,"iPhone13,3",high,579969219.0,0.290548,0.42021911,1236254267.0,0.677720375,0.108141331,136984
9,5,"iPhone13,3",high,659335547.0,0.329735833,0.478295979,1156837747.0,0.634184333,0.100453419,145920
10,0,"iPhone13,3",high,541148613.0,0.2715675,0.391799969,1251407226.0,0.686026625,0.109172556,128950
10,1,"iPhone13,3",high,557779084.0,0.279811875,0.403813594,1218756090.0,0.668127125,0.106816039,140860
10,2,"iPhone13,3",high,672512920.0,0.336947125,0.487243816,1115831474.0,0.611703916,0.097564533,147844
10,3,"iPhone13,3",high,704169224.0,0.352728583,0.510215672,1109258611.0,0.6081,0.096624789,149820
10,4,"iPhone13,3",high,572211879.0,0.286944625,0.414407631,1227076664.0,0.672688375,0.106988335,133276
10,5,"iPhone13,3",high,612770424.0,0.307516166,0.443501018,1183821166.0,0.648976333,0.103370803,137982
11,0,"iPhone13,3",high,571848111.0,0.289797416,0.411945426,1209492278.0,0.663047583,0.104994047,141704
11,1,"iPhone13,3",high,616094555.0,0.312365958,0.44357908,1167155128.0,0.639840833,0.101713784,142500
11,2,"iPhone13,3",high,578872205.0,0.29456825,0.41612708,1211651970.0,0.664233041,0.106019617,143274
11,3,"iPhone13,3",high,514824838.0,0.25968925,0.371487699,1282198217.0,0.702905583,0.111796139,136932
11,4,"iPhone13,3",high,700551315.0,0.356448875,0.503712519,1087295604.0,0.596059416,0.094849108,148946
11,5,"iPhone13,3",high,646227380.0,0.325707125,0.466636746,1143065408.0,0.626633125,0.100041033,137614
12,0,"iPhone13,3",high,674545219.0,0.345261,0.483462928,1158836222.0,0.635277625,0.101633956,149292
12,1,"iPhone13,3",high,626301045.0,0.320893083,0.448598008,1208556956.0,0.662534333,0.10574176,144500
12,2,"iPhone13,3",high,508742627.0,0.2609905,0.364182976,1317522479.0,0.722271333,0.115082377,138282
12,3,"iPhone13,3",high,629243371.0,0.322035333,0.450765705,1208423755.0,0.662485208,0.105520911,144390
12,4,"iPhone13,3",high,673804292.0,0.344574416,0.483222034,1161266769.0,0.636609875,0.100815458,148774
12,5,"iPhone13,3",high,532130186.0,0.270224875,0.382727901,1301069345.0,0.713250958,0.113894825,142194
13,0,"iPhone13,3",high,634679537.0,0.324637458,0.455312494,1149259651.0,0.630028875,0.100235127,144240
13,1,"iPhone13,3",high,630241114.0,0.323089125,0.451422917,1168829117.0,0.640770125,0.101716843,139078
13,2,"iPhone13,3",high,606165547.0,0.3115745,0.433549598,1173451040.0,0.643288875,0.102208571,138986
13,3,"iPhone13,3",high,485374611.0,0.249792125,0.347000553,1309542827.0,0.717895208,0.114632098,124210
13,4,"iPhone13,3",high,643587890.0,0.328524333,0.462070109,1023242681.0,0.56094475,0.089615393,141986
