sample, thread_id, device, powermode, p_cycles, p_time, p_energy, e_cycles, e_time, e_energy, items
0,0,"MacBookPro18,2",high,3305530939.0,1.052500125,4.865893163,5529278.0,0.002942666,0.000740216,461688
1,0,"MacBookPro18,2",high,3354976922.0,1.050479458,4.995772887,0.0,0.0,0.0,462970
2,0,"MacBookPro18,2",high,3417525110.0,1.064109041,5.094311972,0.0,0.0,0.0,462212
3,0,"MacBookPro18,2",high,3337302857.0,1.040310375,4.94235503,0.0,0.0,0.0,454708
4,0,"MacBookPro18,2",high,3431031665.0,1.069263041,5.129302745,0.0,0.0,0.0,466348
5,0,"MacBookPro18,2",high,3299782580.0,1.02836325,4.902361316,0.0,0.0,0.0,448432
6,0,"MacBookPro18,2",high,3382558755.0,1.057125958,5.043453885,0.0,0.0,0.0,471464
7,0,"MacBookPro18,2",high,3315923083.0,1.033132375,4.940836678,0.0,0.0,0.0,451708
8,0,"MacBookPro18,2",high,3378666869.0,1.051361041,5.031257214,0.0,0.0,0.0,456086
9,0,"MacBookPro18,2",high,3361951229.0,1.048264666,4.988454274,0.0,0.0,0.0,456064
10,0,"MacBookPro18,2",high,3374674591.0,1.052279541,5.020244275,0.0,0.0,0.0,456222
11,0,"MacBookPro18,2",high,3362879509.0,1.056248166,5.029778094,0.0,0.0,0.0,466466
12,0,"MacBookPro18,2",high,3410003823.0,1.060887458,5.083443896,0.0,0.0,0.0,468624
13,0,"MacBookPro18,2",high,3341718756.0,1.040388708,4.975390797,0.0,0.0,0.0,452264
14,0,"MacBookPro18,2",high,3295968239.0,1.031046375,4.896825703,0.0,0.0,0.0,449640
15,0,"MacBookPro18,2",high,3394912607.0,1.058052875,5.082653688,0.0,0.0,0.0,459262
16,0,"MacBookPro18,2",high,3347260579.0,1.045897666,4.98758225,0.0,0.0,0.0,453540
17,0,"MacBookPro18,2",high,3430117777.0,1.066606375,5.114713858,0.0,0.0,0.0,478190
18,0,"MacBookPro18,2",high,3350040344.0,1.0424285,4.957375157,0.0,0.0,0.0,456722
19,0,"MacBookPro18,2",high,3386748321.0,1.053906208,5.081416289,0.0,0.0,0.0,458592
20,0,"MacBookPro18,2",high,3402935575.0,1.064887833,5.028178907,0.0,0.0,0.0,458206
21,0,"MacBookPro18,2",high,3399518568.0,1.063514833,5.104001019,0.0,0.0,0.0,474970
22,0,"MacBookPro18,2",high,3214752182.0,1.002648875,4.781736902,0.0,0.0,0.0,435088
23,0,"MacBookPro18,2",high,3344237541.0,1.041478375,4.983108681,0.0,0.0,0.0,464276
24,0,"MacBookPro18,2",high,3441492605.0,1.070104833,5.135084475,0.0,0.0,0.0,464868
25,0,"MacBookPro18,2",high,3444292260.0,1.07042025,5.118907377,0.0,0.0,0.0,460198
26,0,"MacBookPro18,2",high,3418226519.0,1.068422708,5.093546102,0.0,0.0,0.0,476012
27,0,"MacBookPro18,2",high,3413999892.0,1.066113083,5.032621623,0.0,0.0,0.0,462812
28,0,"MacBookPro18,2",high,3391074914.0,1.054305875,5.059536498,0.0,0.0,0.0,458130
29,0,"MacBookPro18,2",high,3341722340.0,1.041595791,5.016036035,0.0,0.0,0.0,458084
30,0,"MacBookPro18,2",high,3372667148.0,1.052670583,5.017393714,0.0,0.0,0.0,468844
31,0,"MacBookPro18,2",high,3376973196.0,1.065939333,5.02254173,0.0,0.0,0.0,458066
32,0,"MacBookPro18,2",high,3255034119.0,1.016301708,4.855504162,0.0,0.0,0.0,448276
33,0,"MacBookPro18,2",high,3378315751.0,1.051662666,5.038880073,0.0,0.0,0.0,457074
34,0,"MacBookPro18,2",high,3423106586.0,1.0663535,5.067898158,0.0,0.0,0.0,461022
35,0,"MacBookPro18,2",high,3332885553.0,1.037813708,4.975199121,0.0,0.0,0.0,452402
36,0,"MacBookPro18,2",high,3388730777.0,1.056835083,5.08043571,0.0,0.0,0.0,474030
37,0,"MacBookPro18,2",high,3368366778.0,1.05595375,5.026268784,0.0,0.0,0.0,461046
38,0,"MacBookPro18,2",high,3300674914.0,1.028791625,4.919237856,0.0,0.0,0.0,449220
39,0,"MacBookPro18,2",high,3363974412.0,1.051323666,4.979744511,0.0,0.0,0.0,456386
40,0,"MacBookPro18,2",high,3324526050.0,1.034903708,5.00631468,0.0,0.0,0.0,452626
41,0,"MacBookPro18,2",high,3377327783.0,1.057150458,5.029498207,0.0,0.0,0.0,456552
42,0,"MacBookPro18,2",high,3373966216.0,1.060471666,5.014282113,0.0,0.0,0.0,471530
43,0,"MacBookPro18,2",high,3392269286.0,1.058086958,5.065515864,0.0,0.0,0.0,462116
44,0,"MacBookPro18,2",high,3336035899.0,1.040615291,4.953850552,0.0,0.0,0.0,453526
45,0,"MacBookPro18,2",high,3350524396.0,1.043187416,5.012661541,0.0,0.0,0.0,457088
46,0,"MacBookPro18,2",high,3437502948.0,1.070447625,5.124427122,0.0,0.0,0.0,473540
47,0,"MacBookPro18,2",high,3347793238.0,1.045554291,4.99101663,0.0,0.0,0.0,460350
48,0,"MacBookPro18,2",high,3217724419.0,1.002054666,4.787408955,0.0,0.0,0.0,437608
49,0,"MacBookPro18,2",high,3443536040.0,1.072186125,5.136142253,16606.0,8.083e-06,9.08e-07,467682
