sample, thread_id, device, powermode, p_cycles, p_time, p_energy, e_cycles, e_time, e_energy, items
0,0,"iPhone14,2",high,1153398222.0,0.403821291,1.145205115,1176849067.0,0.589283708,0.116097399,228560
0,1,"iPhone14,2",high,1109004715.0,0.381446208,1.137593145,1226732854.0,0.613970833,0.121059159,225620
0,2,"iPhone14,2",high,1128310811.0,0.386086583,1.142524144,1191294808.0,0.596381458,0.117390213,226776
0,3,"iPhone14,2",high,957930657.0,0.320212708,1.010898713,1356580417.0,0.673381916,0.134263801,205076
0,4,"iPhone14,2",high,818324143.0,0.275431458,0.861853646,1441919696.0,0.715569416,0.142685777,191902
0,5,"iPhone14,2",high,738957190.0,0.245481041,0.801778622,1495759387.0,0.741963,0.148086037,186628
1,0,"iPhone14,2",high,933548241.0,0.329511833,0.876911732,1244766537.0,0.617431083,0.123103822,191416
1,1,"iPhone14,2",high,988443854.0,0.349525708,0.927870553,1254537076.0,0.622308666,0.124075969,199362
1,2,"iPhone14,2",high,987215168.0,0.351611458,0.910276636,1208752637.0,0.599629625,0.119774648,196892
1,3,"iPhone14,2",high,814005117.0,0.287723875,0.764842843,1351995295.0,0.670660875,0.133711677,183762
1,4,"iPhone14,2",high,932894155.0,0.330265083,0.874514659,1241804931.0,0.615961875,0.122813554,194108
1,5,"iPhone14,2",high,1198603757.0,0.425531041,1.115484391,1069419063.0,0.530487,0.105743295,211400
2,0,"iPhone14,2",high,1312027894.0,0.474452083,1.173301732,1033507311.0,0.512704875,0.102381372,224934
2,1,"iPhone14,2",high,1019169377.0,0.368546416,0.911350707,1197820881.0,0.594143708,0.118573693,201332
2,2,"iPhone14,2",high,1240899227.0,0.44893975,1.113052672,1093554057.0,0.542425125,0.108266954,219482
2,3,"iPhone14,2",high,682545433.0,0.247054833,0.610106924,1460736716.0,0.724556,0.144680307,160710
2,4,"iPhone14,2",high,385575109.0,0.139373458,0.34537508,1678331530.0,0.832507958,0.166117173,140936
2,5,"iPhone14,2",high,971029960.0,0.350841916,0.871208503,1250399205.0,0.620225083,0.123796516,198298
3,0,"iPhone14,2",high,725200669.0,0.266580708,0.639904376,1494422228.0,0.741285625,0.1479722,183214
3,1,"iPhone14,2",high,1248455305.0,0.461499541,1.100779662,1127249484.0,0.559138,0.111562577,219578
3,2,"iPhone14,2",high,1176085758.0,0.433605583,1.037319215,1170804440.0,0.580822375,0.115887687,226846
3,3,"iPhone14,2",high,834055693.0,0.308902291,0.732910761,1415499133.0,0.702116083,0.140116853,192348
3,4,"iPhone14,2",high,669659061.0,0.246753875,0.590072064,1526616780.0,0.7572315,0.151179273,164704
3,5,"iPhone14,2",high,1048636767.0,0.3868145,0.924864269,1257861715.0,0.623923666,0.124495075,210094
4,0,"iPhone14,2",high,1168016472.0,0.442068833,1.011054023,1109206268.0,0.55018825,0.109862586,212228
4,1,"iPhone14,2",high,980969487.0,0.372562416,0.845072301,1222475080.0,0.606386541,0.121029332,198116
4,2,"iPhone14,2",high,918064091.0,0.349327583,0.791716674,1267547132.0,0.628727458,0.12540025,179670
4,3,"iPhone14,2",high,749260279.0,0.285348875,0.647400151,1412793203.0,0.70077275,0.139871686,180214
4,4,"iPhone14,2",high,403573935.0,0.153052375,0.348652841,1649631462.0,0.818292833,0.161938526,142998
4,5,"iPhone14,2",high,1097237079.0,0.416989125,0.946028061,1129037473.0,0.560024916,0.111707553,213726
5,0,"iPhone14,2",high,842172766.0,0.322313166,0.722633547,1356705817.0,0.672951,0.134412628,189108
5,1,"iPhone14,2",high,906301966.0,0.345713916,0.780884837,1304925889.0,0.647268458,0.129209513,194350
5,2,"iPhone14,2",high,405332379.0,0.154097625,0.348346294,1697143528.0,0.841832541,0.168111568,145760
5,3,"iPhone14,2",high,1195498311.0,0.457560208,1.024861723,1091082585.0,0.541197375,0.108180113,216218
5,4,"iPhone14,2",high,987792190.0,0.378663333,0.848128807,1246608081.0,0.618341708,0.124788235,199292
5,5,"iPhone14,2",high,986837252.0,0.376630916,0.850290493,1251627223.0,0.620830666,0.123952257,199742
