sample, thread_id, device, powermode, p_cycles, p_time, p_energy, e_cycles, e_time, e_energy, items
0,0,"iPhone12,8",high,2629375216.0,1.013715125,2.69109269,5526216.0,0.003260666,0.000795649,177000
1,0,"iPhone12,8",high,2841566147.0,1.066960958,2.998066013,0.0,0.0,0.0,170052
2,0,"iPhone12,8",high,2818867637.0,1.058333,2.972961571,21382.0,1.8625e-05,1.516e-06,185930
3,0,"iPhone12,8",high,2786984575.0,1.046351833,2.970596933,9332.0,1.625e-05,4.67e-07,170072
4,0,"iPhone12,8",high,2738689045.0,1.028222333,2.917478155,26280.0,4.5666e-05,1.77e-06,180558
5,0,"iPhone12,8",high,2780832375.0,1.048962291,2.957908792,8255463.0,0.004951041,0.001188947,172108
6,0,"iPhone12,8",high,2753877656.0,1.033975208,2.953006023,0.0,0.0,0.0,179070
7,0,"iPhone12,8",high,2826723827.0,1.061289,3.031823958,17478.0,3.0416e-05,7.55e-07,180422
8,0,"iPhone12,8",high,2669803902.0,1.002397458,2.883403398,0.0,0.0,0.0,169090
9,0,"iPhone12,8",high,2675392948.0,1.004495625,2.899521588,0.0,0.0,0.0,162660
10,0,"iPhone12,8",high,2741158914.0,1.0292565,2.963818543,0.0,0.0,0.0,183052
11,0,"iPhone12,8",high,2755248103.0,1.034501166,2.969759731,0.0,0.0,0.0,166626
12,0,"iPhone12,8",high,2696492263.0,1.014838583,2.908262199,57406.0,3.325e-05,5.718e-06,180242
13,0,"iPhone12,8",high,2740143145.0,1.0287695,2.983920445,0.0,0.0,0.0,167050
14,0,"iPhone12,8",high,2691584593.0,1.010475166,2.93193846,0.0,0.0,0.0,178232
15,0,"iPhone12,8",high,2823466354.0,1.059978958,3.076909929,10556.0,1.8291e-05,4.92e-07,172068
16,0,"iPhone12,8",high,2677280289.0,1.005098,2.920846951,0.0,0.0,0.0,177568
17,0,"iPhone12,8",high,2664983398.0,1.000483708,2.907616854,18212.0,3.1625e-05,8.23e-07,166006
18,0,"iPhone12,8",high,2666489139.0,1.001045791,2.913076951,0.0,0.0,0.0,161468
19,0,"iPhone12,8",high,2664743582.0,1.000391791,2.913968663,13256.0,2.3e-05,5.99e-07,180290
20,0,"iPhone12,8",high,2677524711.0,1.005194458,2.929232793,0.0,0.0,0.0,163848
21,0,"iPhone12,8",high,2676522259.0,1.004815083,2.932523745,12505.0,2.1708e-05,5.36e-07,176814
22,0,"iPhone12,8",high,2776538356.0,1.04235275,3.042519132,0.0,0.0,0.0,171146
23,0,"iPhone12,8",high,2789169576.0,1.047095291,3.056758225,0.0,0.0,0.0,182802
24,0,"iPhone12,8",high,2761588415.0,1.0367465,3.028473973,0.0,0.0,0.0,168890
25,0,"iPhone12,8",high,2675838553.0,1.004558375,2.93847203,9805.0,1.7041e-05,4.6e-07,176378
26,0,"iPhone12,8",high,2708363089.0,1.016762041,2.9538562,13996.0,2.425e-05,5.89e-07,168802
27,0,"iPhone12,8",high,2725181108.0,1.023077041,2.991420551,19672.0,3.4166e-05,9.38e-07,174662
28,0,"iPhone12,8",high,2719999762.0,1.021131416,2.990028446,0.0,0.0,0.0,172676
29,0,"iPhone12,8",high,2797427813.0,1.050197708,3.078686977,0.0,0.0,0.0,178494
30,0,"iPhone12,8",high,2705182486.0,1.015572875,2.977601838,0.0,0.0,0.0,171294
31,0,"iPhone12,8",high,2754923026.0,1.034239208,3.033278436,0.0,0.0,0.0,172996
32,0,"iPhone12,8",high,2709978716.0,1.017367666,2.986240471,14963.0,2.5958e-05,6.8e-07,175110
33,0,"iPhone12,8",high,2696260400.0,1.012512583,2.967462153,34933.0,2.0208e-05,2.753e-06,163534
34,0,"iPhone12,8",high,2667466151.0,1.001437458,2.942506489,57496.0,6.0625e-05,6.044e-06,178970
35,0,"iPhone12,8",high,2764462519.0,1.037826083,3.049840507,11299.0,1.9583e-05,5.05e-07,168266
36,0,"iPhone12,8",high,2794918624.0,1.049249791,3.062183956,0.0,0.0,0.0,184674
37,0,"iPhone12,8",high,2802972495.0,1.052275791,3.091017203,0.0,0.0,0.0,168692
38,0,"iPhone12,8",high,2678759784.0,1.005653958,2.960666433,20109.0,3.4916e-05,9.5e-07,179960
39,0,"iPhone12,8",high,2830353843.0,1.062547041,3.102571096,0.0,0.0,0.0,170134
40,0,"iPhone12,8",high,2778864614.0,1.043288,3.068052606,0.0,0.0,0.0,185168
41,0,"iPhone12,8",high,2841523896.0,1.066737958,3.114592348,25670.0,4.4625e-05,1.479e-06,179656
42,0,"iPhone12,8",high,2811870102.0,1.055616291,3.105389672,34003.0,5.9083e-05,1.589e-06,176832
43,0,"iPhone12,8",high,2841702293.0,1.066820625,3.11479469,13907.0,2.4125e-05,1.249e-06,184934
44,0,"iPhone12,8",high,2823884492.0,1.06014325,3.118791238,12326.0,2.1333e-05,5.67e-07,171198
45,0,"iPhone12,8",high,2734171448.0,1.026454166,3.022806472,17536.0,3.0458e-05,7.96e-07,181860
46,0,"iPhone12,8",high,2712911946.0,1.018471125,2.999246877,9763.0,1.6916e-05,4.89e-07,165932
47,0,"iPhone12,8",high,2683433367.0,1.007401625,2.94361186,11656.0,2.0208e-05,5.56e-07,177084
48,0,"iPhone12,8",high,2694757565.0,1.011646958,2.953846588,20266.0,3.5125e-05,1.975e-06,167822
49,0,"iPhone12,8",high,2664595083.0,1.0009835,2.920323025,1750267.0,0.001024458,0.000265595,164744
